date,product_id,product_category,sales_qty,price,store_id,day_of_week,month,quarter,is_weekend,is_holiday,base_demand,price_change_pct,weather_event,weather_intensity,natural_disaster,disaster_severity,festival_event,festival_impact_level,economic_event,economic_impact_score,combined_event_count,is_pre_event,is_post_event,sales_lag_7d,sales_lag_30d,rolling_avg_7d,rolling_avg_30d
2024-01-04,SKU013,Sports,178,104.22,STORE_001,3,1,1,0,0,197,0.0,None,None,None,0,None,None,None,0,0,0,0,197.0,197.0,199.75,199.75
2024-01-04,SKU014,Home,242,151.8,STORE_001,3,1,1,0,0,247,0.0,None,None,None,0,None,None,None,0,0,0,0,247.0,247.0,218.25,218.25
2024-01-04,SKU015,Home,312,59.49,STORE_001,3,1,1,0,0,271,0.0,None,None,None,0,None,None,None,0,0,0,0,271.0,271.0,295.0,295.0
2024-01-04,SKU016,Sports,107,191.39,STORE_001,3,1,1,0,0,91,0.0,None,None,None,0,None,None,None,0,0,0,0,91.0,91.0,88.5,88.5
2024-01-04,SKU017,Beauty,259,468.96,STORE_001,3,1,1,0,0,229,0.0,None,None,None,0,None,None,None,0,0,0,0,229.0,229.0,259.0,259.0
2024-01-04,SKU018,Stationery,233,101.89,STORE_001,3,1,1,0,0,212,8.56,None,None,None,0,None,None,None,0,0,0,0,212.0,212.0,195.5,195.5
2024-01-04,SKU019,Food,149,213.01,STORE_001,3,1,1,0,0,168,8.72,None,None,None,0,None,None,None,0,0,0,0,168.0,168.0,174.0,174.0
2024-01-04,SKU020,Medicine,86,302.0,STORE_001,3,1,1,0,0,106,-12.58,None,None,None,0,None,None,None,0,0,0,0,106.0,106.0,95.0,95.0
2024-01-04,SKU021,Electronics,122,412.68,STORE_001,3,1,1,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,108.0,108.0,120.75,120.75
2024-01-04,SKU022,Books,105,42.43,STORE_001,3,1,1,0,0,118,0.0,None,None,None,0,None,None,None,0,0,0,0,118.0,118.0,113.25,113.25
2024-01-04,SKU023,Stationery,231,361.78,STORE_001,3,1,1,0,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,274.0,274.0,252.5,252.5
2024-01-04,SKU024,Toys,148,443.49,STORE_001,3,1,1,0,0,151,0.0,None,None,None,0,None,None,None,0,0,0,0,151.0,151.0,162.75,162.75
2024-01-04,SKU025,Food,110,78.42,STORE_001,3,1,1,0,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,117.0,117.0,114.75,114.75
2024-01-04,SKU026,Medicine,138,376.04,STORE_001,3,1,1,0,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,117.0,117.0,118.25,118.25
2024-01-04,SKU027,Stationery,168,187.38,STORE_001,3,1,1,0,0,152,0.0,None,None,None,0,None,None,None,0,0,0,0,152.0,152.0,150.5,150.5
2024-01-04,SKU028,Food,166,251.82,STORE_001,3,1,1,0,0,180,0.0,None,None,None,0,None,None,None,0,0,0,0,180.0,180.0,173.25,173.25
2024-01-04,SKU029,Clothing,104,317.45,STORE_001,3,1,1,0,0,89,0.0,None,None,None,0,None,None,None,0,0,0,0,89.0,89.0,89.5,89.5
2024-01-04,SKU030,Books,234,41.13,STORE_001,3,1,1,0,0,202,0.0,None,None,None,0,None,None,None,0,0,0,0,202.0,202.0,197.75,197.75
2024-01-04,SKU031,Toys,217,133.19,STORE_001,3,1,1,0,0,185,0.0,None,None,None,0,None,None,None,0,0,0,0,185.0,185.0,194.5,194.5
2024-01-04,SKU032,Electronics,232,363.15,STORE_001,3,1,1,0,0,224,0.0,None,None,None,0,None,None,None,0,0,0,0,224.0,224.0,236.0,236.0
2024-01-04,SKU033,Medicine,217,140.74,STORE_001,3,1,1,0,0,242,0.0,None,None,None,0,None,None,None,0,0,0,0,242.0,242.0,262.5,262.5
2024-01-04,SKU034,Clothing,115,223.03,STORE_001,3,1,1,0,0,125,0.0,None,None,None,0,None,None,None,0,0,0,0,125.0,125.0,124.25,124.25
2024-01-04,SKU035,Beauty,334,255.29,STORE_001,3,1,1,0,0,298,0.0,None,None,None,0,None,None,None,0,0,0,0,298.0,298.0,303.0,303.0
2024-01-04,SKU036,Clothing,279,303.69,STORE_001,3,1,1,0,0,272,-4.02,None,None,None,0,None,None,None,0,0,0,0,272.0,272.0,274.25,274.25
2024-01-04,SKU037,Medicine,218,106.85,STORE_001,3,1,1,0,0,205,-0.57,None,None,None,0,None,None,None,0,0,0,0,205.0,205.0,220.0,220.0
2024-01-04,SKU038,Food,151,477.21,STORE_001,3,1,1,0,0,188,0.0,None,None,None,0,None,None,None,0,0,0,0,188.0,188.0,166.75,166.75
2024-01-04,SKU039,Electronics,202,168.84,STORE_001,3,1,1,0,0,203,0.0,None,None,None,0,None,None,None,0,0,0,0,203.0,203.0,200.0,200.0
2024-01-04,SKU040,Sports,258,492.81,STORE_001,3,1,1,0,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,274.0,274.0,293.0,293.0
2024-01-04,SKU041,Home,62,128.03,STORE_001,3,1,1,0,0,64,0.0,None,None,None,0,None,None,None,0,0,0,0,64.0,64.0,57.5,57.5
2024-01-04,SKU042,Clothing,61,368.63,STORE_001,3,1,1,0,0,71,0.0,None,None,None,0,None,None,None,0,0,0,0,71.0,71.0,71.0,71.0
2024-01-04,SKU043,Medicine,260,71.62,STORE_001,3,1,1,0,0,246,0.0,None,None,None,0,None,None,None,0,0,0,0,246.0,246.0,237.0,237.0
2024-01-04,SKU044,Medicine,107,139.88,STORE_001,3,1,1,0,0,92,0.0,None,None,None,0,None,None,None,0,0,0,0,92.0,92.0,88.5,88.5
2024-01-04,SKU045,Books,291,113.78,STORE_001,3,1,1,0,0,296,0.0,None,None,None,0,None,None,None,0,0,0,0,296.0,296.0,283.5,283.5
2024-01-04,SKU046,Home,240,162.74,STORE_001,3,1,1,0,0,232,0.0,None,None,None,0,None,None,None,0,0,0,0,232.0,232.0,229.0,229.0
2024-01-04,SKU047,Sports,145,450.81,STORE_001,3,1,1,0,0,162,0.0,None,None,None,0,None,None,None,0,0,0,0,162.0,162.0,167.25,167.25
2024-01-04,SKU048,Home,97,41.37,STORE_001,3,1,1,0,0,107,0.0,None,None,None,0,None,None,None,0,0,0,0,107.0,107.0,108.75,108.75
2024-01-04,SKU049,Medicine,118,298.34,STORE_001,3,1,1,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,108.0,108.0,116.25,116.25
2024-01-04,SKU050,Electronics,115,43.03,STORE_001,3,1,1,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,108.0,108.0,111.75,111.75
2024-01-05,SKU001,Clothing,55,373.36,STORE_001,4,1,1,0,0,56,0.0,None,None,None,0,None,None,None,0,0,0,0,56.0,56.0,54.8,54.8
2024-01-05,SKU002,Food,236,60.22,STORE_001,4,1,1,0,0,238,0.0,None,None,None,0,None,None,None,0,0,0,0,238.0,238.0,247.0,247.0
2024-01-05,SKU003,Medicine,65,299.34,STORE_001,4,1,1,0,0,72,0.0,None,None,None,0,None,None,None,0,0,0,0,72.0,72.0,71.6,71.6
2024-01-05,SKU004,Clothing,109,124.0,STORE_001,4,1,1,0,0,105,0.0,None,None,None,0,None,None,None,0,0,0,0,105.0,105.0,108.2,108.2
2024-01-05,SKU005,Medicine,102,360.85,STORE_001,4,1,1,0,0,100,0.0,None,None,None,0,None,None,None,0,0,0,0,100.0,100.0,98.0,98.0
2024-01-05,SKU006,Books,92,230.11,STORE_001,4,1,1,0,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,106.0,106.0,96.4,96.4
2024-01-05,SKU007,Electronics,234,404.85,STORE_001,4,1,1,0,0,244,0.0,None,None,None,0,None,None,None,0,0,0,0,244.0,244.0,234.0,234.0
2024-01-05,SKU008,Sports,108,86.18,STORE_001,4,1,1,0,0,121,0.0,None,None,None,0,None,None,None,0,0,0,0,121.0,121.0,126.0,126.0
2024-01-05,SKU009,Sports,82,55.45,STORE_001,4,1,1,0,0,76,0.0,None,None,None,0,None,None,None,0,0,0,0,76.0,76.0,80.0,80.0
2024-01-05,SKU010,Sports,164,139.62,STORE_001,4,1,1,0,0,204,0.0,None,None,None,0,None,None,None,0,0,0,0,204.0,204.0,198.8,198.8
2024-01-05,SKU011,Toys,179,71.16,STORE_001,4,1,1,0,0,187,0.0,None,None,None,0,None,None,None,0,0,0,0,187.0,187.0,188.6,188.6
2024-01-05,SKU012,Clothing,203,153.66,STORE_001,4,1,1,0,0,191,0.0,None,None,None,0,None,None,None,0,0,0,0,191.0,191.0,191.8,191.8
2024-01-05,SKU013,Sports,201,104.22,STORE_001,4,1,1,0,0,197,0.0,None,None,None,0,None,None,None,0,0,0,0,197.0,197.0,200.0,200.0
2024-01-05,SKU014,Home,296,151.8,STORE_001,4,1,1,0,0,247,0.0,None,None,None,0,None,None,None,0,0,0,0,247.0,247.0,233.8,233.8
2024-01-05,SKU015,Home,254,59.49,STORE_001,4,1,1,0,0,271,0.0,None,None,None,0,None,None,None,0,0,0,0,271.0,271.0,286.8,286.8
2024-01-05,SKU016,Sports,83,191.39,STORE_001,4,1,1,0,0,91,0.0,None,None,None,0,None,None,None,0,0,0,0,91.0,91.0,87.4,87.4
2024-01-05,SKU017,Beauty,249,468.96,STORE_001,4,1,1,0,0,229,0.0,None,None,None,0,None,None,None,0,0,0,0,229.0,229.0,257.0,257.0
2024-01-05,SKU018,Stationery,232,93.86,STORE_001,4,1,1,0,0,212,0.0,None,None,None,0,None,None,None,0,0,0,0,212.0,212.0,202.8,202.8
2024-01-05,SKU019,Food,180,195.93,STORE_001,4,1,1,0,0,168,0.0,None,None,None,0,None,None,None,0,0,0,0,168.0,168.0,175.2,175.2
2024-01-05,SKU020,Medicine,116,345.46,STORE_001,4,1,1,0,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,106.0,106.0,99.2,99.2
2024-01-05,SKU021,Electronics,111,412.68,STORE_001,4,1,1,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,108.0,108.0,118.8,118.8
2024-01-05,SKU022,Books,122,42.43,STORE_001,4,1,1,0,0,118,0.0,None,None,None,0,None,None,None,0,0,0,0,118.0,118.0,115.0,115.0
2024-01-05,SKU023,Stationery,310,361.78,STORE_001,4,1,1,0,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,274.0,274.0,264.0,264.0
2024-01-05,SKU024,Toys,142,443.49,STORE_001,4,1,1,0,0,151,0.0,None,None,None,0,None,None,None,0,0,0,0,151.0,151.0,158.6,158.6
2024-01-05,SKU025,Food,126,78.42,STORE_001,4,1,1,0,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,117.0,117.0,117.0,117.0
2024-01-05,SKU026,Medicine,95,333.79,STORE_001,4,1,1,0,0,117,-11.24,None,None,None,0,None,None,None,0,0,0,0,117.0,117.0,113.6,113.6
2024-01-05,SKU027,Stationery,179,187.38,STORE_001,4,1,1,0,0,152,0.0,None,None,None,0,None,None,None,0,0,0,0,152.0,152.0,156.2,156.2
2024-01-05,SKU028,Food,198,251.82,STORE_001,4,1,1,0,0,180,0.0,None,None,None,0,None,None,None,0,0,0,0,180.0,180.0,178.2,178.2
2024-01-05,SKU029,Clothing,71,317.45,STORE_001,4,1,1,0,0,89,0.0,None,None,None,0,None,None,None,0,0,0,0,89.0,89.0,85.8,85.8
2024-01-05,SKU030,Books,200,41.13,STORE_001,4,1,1,0,0,202,0.0,None,None,None,0,None,None,None,0,0,0,0,202.0,202.0,198.2,198.2
2024-01-05,SKU031,Toys,219,133.19,STORE_001,4,1,1,0,0,185,0.0,None,None,None,0,None,None,None,0,0,0,0,185.0,185.0,199.4,199.4
2024-01-05,SKU032,Electronics,256,363.15,STORE_001,4,1,1,0,0,224,0.0,None,None,None,0,None,None,None,0,0,0,0,224.0,224.0,240.0,240.0
2024-01-05,SKU033,Medicine,199,140.74,STORE_001,4,1,1,0,0,242,0.0,None,None,None,0,None,None,None,0,0,0,0,242.0,242.0,249.8,249.8
2024-01-05,SKU034,Clothing,128,223.03,STORE_001,4,1,1,0,0,125,0.0,None,None,None,0,None,None,None,0,0,0,0,125.0,125.0,125.0,125.0
2024-01-05,SKU035,Beauty,256,255.29,STORE_001,4,1,1,0,0,298,0.0,None,None,None,0,None,None,None,0,0,0,0,298.0,298.0,293.6,293.6
2024-01-05,SKU036,Clothing,320,276.68,STORE_001,4,1,1,0,0,272,-12.55,None,None,None,0,None,None,None,0,0,0,0,272.0,272.0,283.4,283.4
2024-01-05,SKU037,Medicine,209,107.47,STORE_001,4,1,1,0,0,205,0.0,None,None,None,0,None,None,None,0,0,0,0,205.0,205.0,217.8,217.8
2024-01-05,SKU038,Food,195,477.21,STORE_001,4,1,1,0,0,188,0.0,None,None,None,0,None,None,None,0,0,0,0,188.0,188.0,172.4,172.4
2024-01-05,SKU039,Electronics,225,168.84,STORE_001,4,1,1,0,0,203,0.0,None,None,None,0,None,None,None,0,0,0,0,203.0,203.0,205.0,205.0
2024-01-05,SKU040,Sports,318,492.81,STORE_001,4,1,1,0,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,274.0,274.0,298.0,298.0
2024-01-05,SKU041,Home,66,128.03,STORE_001,4,1,1,0,0,64,0.0,None,None,None,0,None,None,None,0,0,0,0,64.0,64.0,59.2,59.2
2024-01-05,SKU042,Clothing,72,401.08,STORE_001,4,1,1,0,0,71,8.8,None,None,None,0,None,None,None,0,0,0,0,71.0,71.0,71.2,71.2
2024-01-05,SKU043,Medicine,206,71.62,STORE_001,4,1,1,0,0,246,0.0,None,None,None,0,None,None,None,0,0,0,0,246.0,246.0,230.8,230.8
2024-01-05,SKU044,Medicine,96,139.88,STORE_001,4,1,1,0,0,92,0.0,None,None,None,0,None,None,None,0,0,0,0,92.0,92.0,90.0,90.0
2024-01-05,SKU045,Books,246,113.78,STORE_001,4,1,1,0,0,296,0.0,None,None,None,0,None,None,None,0,0,0,0,296.0,296.0,276.0,276.0
2024-01-05,SKU046,Home,236,162.74,STORE_001,4,1,1,0,0,232,0.0,None,None,None,0,None,None,None,0,0,0,0,232.0,232.0,230.4,230.4
2024-01-05,SKU047,Sports,156,450.81,STORE_001,4,1,1,0,0,162,0.0,None,None,None,0,None,None,None,0,0,0,0,162.0,162.0,165.0,165.0
2024-01-05,SKU048,Home,105,36.67,STORE_001,4,1,1,0,0,107,-11.36,None,None,None,0,None,None,None,0,0,0,0,107.0,107.0,108.0,108.0
2024-01-05,SKU049,Medicine,98,298.34,STORE_001,4,1,1,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,108.0,108.0,112.6,112.6
2024-01-05,SKU050,Electronics,89,43.03,STORE_001,4,1,1,0,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,108.0,108.0,107.2,107.2
2024-01-06,SKU001,Clothing,60,373.36,STORE_001,5,1,1,1,0,56,0.0,None,None,None,0,None,None,None,0,0,0,0,56.0,56.0,55.666666666666664,55.666666666666664
2024-01-06,SKU002,Food,295,60.22,STORE_001,5,1,1,1,0,238,0.0,None,None,None,0,None,None,None,0,0,0,0,238.0,238.0,255.0,255.0
2024-01-06,SKU003,Medicine,75,299.34,STORE_001,5,1,1,1,0,72,0.0,None,None,None,0,None,None,None,0,0,0,0,72.0,72.0,72.16666666666667,72.16666666666667
2024-01-06,SKU004,Clothing,112,124.0,STORE_001,5,1,1,1,0,105,0.0,None,None,None,0,None,None,None,0,0,0,0,105.0,105.0,108.83333333333333,108.83333333333333
2024-01-06,SKU005,Medicine,108,360.85,STORE_001,5,1,1,1,0,100,0.0,None,None,None,0,None,None,None,0,0,0,0,100.0,100.0,99.66666666666667,99.66666666666667
2024-01-06,SKU006,Books,104,230.11,STORE_001,5,1,1,1,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,106.0,106.0,97.66666666666667,97.66666666666667
2024-01-06,SKU007,Electronics,303,404.85,STORE_001,5,1,1,1,0,244,0.0,None,None,None,0,None,None,None,0,0,0,0,244.0,244.0,245.5,245.5
2024-01-06,SKU008,Sports,169,86.18,STORE_001,5,1,1,1,0,121,0.0,None,None,None,0,None,None,None,0,0,0,0,121.0,121.0,133.16666666666666,133.16666666666666
2024-01-06,SKU009,Sports,90,55.45,STORE_001,5,1,1,1,0,76,0.0,None,None,None,0,None,None,None,0,0,0,0,76.0,76.0,81.66666666666667,81.66666666666667
2024-01-06,SKU010,Sports,235,139.62,STORE_001,5,1,1,1,0,204,0.0,None,None,None,0,None,None,None,0,0,0,0,204.0,204.0,204.83333333333334,204.83333333333334
2024-01-06,SKU011,Toys,227,71.16,STORE_001,5,1,1,1,0,187,0.0,None,None,None,0,None,None,None,0,0,0,0,187.0,187.0,195.0,195.0
2024-01-06,SKU012,Clothing,238,153.66,STORE_001,5,1,1,1,0,191,0.0,None,None,None,0,None,None,None,0,0,0,0,191.0,191.0,199.5,199.5
2024-01-06,SKU013,Sports,258,104.22,STORE_001,5,1,1,1,0,197,0.0,None,None,None,0,None,None,None,0,0,0,0,197.0,197.0,209.66666666666666,209.66666666666666
2024-01-06,SKU014,Home,240,151.8,STORE_001,5,1,1,1,0,247,0.0,None,None,None,0,None,None,None,0,0,0,0,247.0,247.0,234.83333333333334,234.83333333333334
2024-01-06,SKU015,Home,347,59.49,STORE_001,5,1,1,1,0,271,0.0,None,None,None,0,None,None,None,0,0,0,0,271.0,271.0,296.8333333333333,296.8333333333333
2024-01-06,SKU016,Sports,113,197.02,STORE_001,5,1,1,1,0,91,2.94,None,None,None,0,None,None,None,0,0,0,0,91.0,91.0,91.66666666666667,91.66666666666667
2024-01-06,SKU017,Beauty,310,468.96,STORE_001,5,1,1,1,0,229,0.0,None,None,None,0,None,None,None,0,0,0,0,229.0,229.0,265.8333333333333,265.8333333333333
2024-01-06,SKU018,Stationery,281,93.86,STORE_001,5,1,1,1,0,212,0.0,None,None,None,0,None,None,None,0,0,0,0,212.0,212.0,215.83333333333334,215.83333333333334
2024-01-06,SKU019,Food,203,195.93,STORE_001,5,1,1,1,0,168,0.0,None,None,None,0,None,None,None,0,0,0,0,168.0,168.0,179.83333333333334,179.83333333333334
2024-01-06,SKU020,Medicine,115,345.46,STORE_001,5,1,1,1,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,106.0,106.0,101.83333333333333,101.83333333333333
2024-01-06,SKU021,Electronics,126,412.68,STORE_001,5,1,1,1,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,108.0,108.0,120.0,120.0
2024-01-06,SKU022,Books,168,42.43,STORE_001,5,1,1,1,0,118,0.0,None,None,None,0,None,None,None,0,0,0,0,118.0,118.0,123.83333333333333,123.83333333333333
2024-01-06,SKU023,Stationery,316,361.78,STORE_001,5,1,1,1,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,274.0,274.0,272.6666666666667,272.6666666666667
2024-01-06,SKU024,Toys,152,443.49,STORE_001,5,1,1,1,0,151,0.0,None,None,None,0,None,None,None,0,0,0,0,151.0,151.0,157.5,157.5
2024-01-06,SKU025,Food,135,78.42,STORE_001,5,1,1,1,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,117.0,117.0,120.0,120.0
2024-01-06,SKU026,Medicine,149,376.04,STORE_001,5,1,1,1,0,117,0.0,None,None,None,0,None,None,None,0,0,0,0,117.0,117.0,119.5,119.5
2024-01-06,SKU027,Stationery,201,154.85,STORE_001,5,1,1,1,0,152,-17.36,None,None,None,0,None,None,None,0,0,0,0,152.0,152.0,163.66666666666666,163.66666666666666
2024-01-06,SKU028,Food,194,251.82,STORE_001,5,1,1,1,0,180,0.0,None,None,None,0,None,None,None,0,0,0,0,180.0,180.0,180.83333333333334,180.83333333333334
2024-01-06,SKU029,Clothing,118,317.45,STORE_001,5,1,1,1,0,89,0.0,None,None,None,0,None,None,None,0,0,0,0,89.0,89.0,91.16666666666667,91.16666666666667
2024-01-06,SKU030,Books,273,43.63,STORE_001,5,1,1,1,0,202,6.08,None,None,None,0,None,None,None,0,0,0,0,202.0,202.0,210.66666666666666,210.66666666666666
2024-01-06,SKU031,Toys,218,127.27,STORE_001,5,1,1,1,0,185,-4.45,None,None,None,0,None,None,None,0,0,0,0,185.0,185.0,202.5,202.5
2024-01-06,SKU032,Electronics,281,363.15,STORE_001,5,1,1,1,0,224,0.0,None,None,None,0,None,None,None,0,0,0,0,224.0,224.0,246.83333333333334,246.83333333333334
2024-01-06,SKU033,Medicine,283,123.87,STORE_001,5,1,1,1,0,242,-11.99,None,None,None,0,None,None,None,0,0,0,0,242.0,242.0,255.33333333333334,255.33333333333334
2024-01-06,SKU034,Clothing,127,223.03,STORE_001,5,1,1,1,0,125,0.0,None,None,None,0,None,None,None,0,0,0,0,125.0,125.0,125.33333333333333,125.33333333333333
2024-01-06,SKU035,Beauty,412,255.29,STORE_001,5,1,1,1,0,298,0.0,None,None,None,0,None,None,None,0,0,0,0,298.0,298.0,313.3333333333333,313.3333333333333
2024-01-06,SKU036,Clothing,264,316.4,STORE_001,5,1,1,1,0,272,0.0,None,None,None,0,None,None,None,0,0,0,0,272.0,272.0,280.1666666666667,280.1666666666667
2024-01-06,SKU037,Medicine,275,107.47,STORE_001,5,1,1,1,0,205,0.0,None,None,None,0,None,None,None,0,0,0,0,205.0,205.0,227.33333333333334,227.33333333333334
2024-01-06,SKU038,Food,208,440.18,STORE_001,5,1,1,1,0,188,-7.76,None,None,None,0,None,None,None,0,0,0,0,188.0,188.0,178.33333333333334,178.33333333333334
2024-01-06,SKU039,Electronics,216,168.84,STORE_001,5,1,1,1,0,203,0.0,None,None,None,0,None,None,None,0,0,0,0,203.0,203.0,206.83333333333334,206.83333333333334
2024-01-06,SKU040,Sports,277,492.81,STORE_001,5,1,1,1,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,274.0,274.0,294.5,294.5
2024-01-06,SKU041,Home,81,128.03,STORE_001,5,1,1,1,0,64,0.0,None,None,None,0,None,None,None,0,0,0,0,64.0,64.0,62.833333333333336,62.833333333333336
2024-01-06,SKU042,Clothing,99,368.63,STORE_001,5,1,1,1,0,71,0.0,None,None,None,0,None,None,None,0,0,0,0,71.0,71.0,75.83333333333333,75.83333333333333
2024-01-06,SKU043,Medicine,319,71.62,STORE_001,5,1,1,1,0,246,0.0,None,None,None,0,None,None,None,0,0,0,0,246.0,246.0,245.5,245.5
2024-01-06,SKU044,Medicine,109,139.88,STORE_001,5,1,1,1,0,92,0.0,None,None,None,0,None,None,None,0,0,0,0,92.0,92.0,93.16666666666667,93.16666666666667
2024-01-06,SKU045,Books,349,113.78,STORE_001,5,1,1,1,0,296,0.0,None,None,None,0,None,None,None,0,0,0,0,296.0,296.0,288.1666666666667,288.1666666666667
2024-01-06,SKU046,Home,243,162.74,STORE_001,5,1,1,1,0,232,0.0,None,None,None,0,None,None,None,0,0,0,0,232.0,232.0,232.5,232.5
2024-01-06,SKU047,Sports,213,450.81,STORE_001,5,1,1,1,0,162,0.0,None,None,None,0,None,None,None,0,0,0,0,162.0,162.0,173.0,173.0
2024-01-06,SKU048,Home,106,41.37,STORE_001,5,1,1,1,0,107,0.0,None,None,None,0,None,None,None,0,0,0,0,107.0,107.0,107.66666666666667,107.66666666666667
2024-01-06,SKU049,Medicine,147,298.34,STORE_001,5,1,1,1,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,108.0,108.0,118.33333333333333,118.33333333333333
2024-01-06,SKU050,Electronics,144,43.03,STORE_001,5,1,1,1,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,108.0,108.0,113.33333333333333,113.33333333333333
2024-01-07,SKU001,Clothing,53,373.36,STORE_001,6,1,1,1,0,56,0.0,None,None,None,0,None,None,None,0,0,0,0,56.0,56.0,55.285714285714285,55.285714285714285
2024-01-07,SKU002,Food,324,60.22,STORE_001,6,1,1,1,0,238,0.0,None,None,None,0,None,None,None,0,0,0,0,238.0,238.0,264.85714285714283,264.85714285714283
2024-01-07,SKU003,Medicine,91,299.34,STORE_001,6,1,1,1,0,72,0.0,None,None,None,0,None,None,None,0,0,0,0,72.0,72.0,74.85714285714286,74.85714285714286
2024-01-07,SKU004,Clothing,123,124.0,STORE_001,6,1,1,1,0,105,0.0,None,None,None,0,None,None,None,0,0,0,0,105.0,105.0,110.85714285714286,110.85714285714286
2024-01-07,SKU005,Medicine,111,360.85,STORE_001,6,1,1,1,0,100,0.0,None,None,None,0,None,None,None,0,0,0,0,100.0,100.0,101.28571428571429,101.28571428571429
2024-01-07,SKU006,Books,120,230.11,STORE_001,6,1,1,1,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,106.0,106.0,100.85714285714286,100.85714285714286
2024-01-07,SKU007,Electronics,336,404.85,STORE_001,6,1,1,1,0,244,0.0,None,None,None,0,None,None,None,0,0,0,0,244.0,244.0,258.42857142857144,258.42857142857144
2024-01-07,SKU008,Sports,130,86.18,STORE_001,6,1,1,1,0,121,0.0,None,None,None,0,None,None,None,0,0,0,0,121.0,121.0,132.71428571428572,132.71428571428572
2024-01-07,SKU009,Sports,104,55.45,STORE_001,6,1,1,1,0,76,0.0,None,None,None,0,None,None,None,0,0,0,0,76.0,76.0,84.85714285714286,84.85714285714286
2024-01-07,SKU010,Sports,226,139.62,STORE_001,6,1,1,1,0,204,0.0,None,None,None,0,None,None,None,0,0,0,0,204.0,204.0,207.85714285714286,207.85714285714286
2024-01-07,SKU011,Toys,261,71.16,STORE_001,6,1,1,1,0,187,0.0,None,None,None,0,None,None,None,0,0,0,0,187.0,187.0,204.42857142857142,204.42857142857142
2024-01-07,SKU012,Clothing,273,153.66,STORE_001,6,1,1,1,0,191,0.0,None,None,None,0,None,None,None,0,0,0,0,191.0,191.0,210.0,210.0
2024-01-07,SKU013,Sports,250,104.22,STORE_001,6,1,1,1,0,197,0.0,None,None,None,0,None,None,None,0,0,0,0,197.0,197.0,215.42857142857142,215.42857142857142
2024-01-07,SKU014,Home,351,151.8,STORE_001,6,1,1,1,0,247,0.0,None,None,None,0,None,None,None,0,0,0,0,247.0,247.0,251.42857142857142,251.42857142857142
2024-01-07,SKU015,Home,385,59.49,STORE_001,6,1,1,1,0,271,0.0,None,None,None,0,None,None,None,0,0,0,0,271.0,271.0,309.42857142857144,309.42857142857144
2024-01-07,SKU016,Sports,91,191.39,STORE_001,6,1,1,1,0,91,0.0,None,None,None,0,None,None,None,0,0,0,0,91.0,91.0,91.57142857142857,91.57142857142857
2024-01-07,SKU017,Beauty,230,468.96,STORE_001,6,1,1,1,0,229,0.0,None,None,None,0,None,None,None,0,0,0,0,229.0,229.0,260.7142857142857,260.7142857142857
2024-01-07,SKU018,Stationery,205,93.86,STORE_001,6,1,1,1,0,212,0.0,None,None,None,0,None,None,None,0,0,0,0,212.0,212.0,214.28571428571428,214.28571428571428
2024-01-07,SKU019,Food,231,195.93,STORE_001,6,1,1,1,0,168,0.0,None,None,None,0,None,None,None,0,0,0,0,168.0,168.0,187.14285714285714,187.14285714285714
2024-01-07,SKU020,Medicine,105,345.46,STORE_001,6,1,1,1,0,106,0.0,None,None,None,0,None,None,None,0,0,0,0,106.0,106.0,102.28571428571429,102.28571428571429
2024-01-07,SKU021,Electronics,117,412.68,STORE_001,6,1,1,1,0,108,0.0,None,None,None,0,None,None,None,0,0,0,0,108.0,108.0,119.57142857142857,119.57142857142857
2024-01-07,SKU022,Books,135,38.13,STORE_001,6,1,1,1,0,118,-10.14,None,None,None,0,None,None,None,0,0,0,0,118.0,118.0,125.42857142857143,125.42857142857143
2024-01-07,SKU023,Stationery,351,361.78,STORE_001,6,1,1,1,0,274,0.0,None,None,None,0,None,None,None,0,0,0,0,274.0,274.0,283.85714285714283,283.85714285714283
2024-01-07,SKU024,Toys,214,443.49,STORE_001,6,1,1,1,0,151,0.0,None,None,None,0,None,None,None,0,0,0,0,151.0,151.0,165.57142857142858,165.57142857142858
